Date,Close,High,Low,Open,Volume
2024-11-15,291.4197692871094,292.8152150312847,287.9460296540482,287.9460296540482,1505800
2024-11-18,292.1620178222656,294.5075432980583,290.38061447931943,290.5785314049294,1460000
2024-11-19,290.03424072265625,292.1917256259814,287.9856056050296,288.57941682495675,1474600
2024-11-20,285.0561828613281,291.39009890548834,282.3048866639041,290.87547860900764,1392800
2024-11-21,292.1125793457031,292.48866081034964,285.07597191598796,285.07597191598796,1596900
2024-11-22,296.8729248046875,299.25804609364604,292.12249506395824,293.1319530781769,1845800
2024-11-25,301.9994201660156,305.344527605585,297.48650308851796,298.52568030395787,2415600
2024-11-26,299.8518371582031,300.8612951044057,296.516605983826,299.9309978941334,1669300
2024-11-27,300.25762939453125,301.63326247366035,298.456412946179,300.6039916171025,919400
2024-11-29,299.5450439453125,301.6134617505288,298.7532855637144,299.91121898321046,665500
2024-12-02,293.62677001953125,298.9017261305681,290.7864067133965,298.47617299604127,1578700
2024-12-03,279.9296569824219,291.4593678712973,279.78121173198423,291.4593678712973,2629000
2024-12-04,280.503662109375,282.9481613004483,277.1288657231569,278.8014193908645,1840100
2024-12-05,276.5350646972656,282.8293846319501,276.33711757124155,281.255804648279,1512400
2024-12-06,277.78204345703125,279.53378798880993,274.882302207099,278.48473463420993,2079000
2024-12-09,278.01080322265625,281.28293115946957,277.48368489194826,279.36342764875184,1365800
2024-12-10,277.80194091796875,279.4330119572108,276.01170546312943,278.2892681217885,902800
2024-12-11,279.6319580078125,280.666314324406,277.2450075748226,278.1799013000995,1207000
2024-12-12,282.148193359375,282.95378871280985,277.8516645732422,279.9800485896791,1084900
2024-12-13,281.8796691894531,282.5658912218583,280.31819461388073,281.7901316161153,964700
2024-12-16,281.8995666503906,284.7241282156043,281.22326958936515,281.8398951656955,1587100
2024-12-17,275.9222106933594,280.90499195934194,273.2567832944993,279.4728156715352,2426300
2024-12-18,271.6754455566406,279.78114622082035,271.36713275929344,276.21066063886235,1907500
2024-12-19,274.3806457519531,276.9665212812242,271.7052629990026,273.0280213290044,4203500
2024-12-20,274.2314758300781,293.6354224061778,269.42770887669406,292.4021712603517,8126800
2024-12-23,267.5480041503906,273.614827815449,263.64929506611963,273.50544020819245,3500700
2024-12-24,270.36260986328125,271.04886230362763,266.14566297907226,267.5380482378467,1013100
2024-12-26,277.1455383300781,278.7766094519709,268.83095759351,268.88070406383474,1777300
2024-12-27,278.8362731933594,280.06955462873776,275.03705735621674,275.8227419779824,1553200
2024-12-30,279.0252380371094,280.8751449814032,274.00269621808275,275.3055741240493,1587400
2024-12-31,279.801025390625,282.58582627143085,279.0551014612217,279.9899952142116,1296800
2025-01-02,272.7893371582031,280.44750120740275,271.5759664209676,280.0098900987787,1278200
2025-01-03,272.91864013671875,274.4005325719644,270.32280918218026,273.1076099528305,1181100
2025-01-06,272.48101806640625,277.18532219925805,270.88970774025415,274.38064116398357,1651000
2025-01-07,273.50543212890625,276.4891277521307,271.94395746833897,272.56058304086326,1517900
2025-01-08,273.4059753417969,275.4150165291854,272.59042456972276,273.52531831298387,1965600
2025-01-10,269.2586364746094,273.01809156228546,268.98015944410446,273.01809156228546,1475600
2025-01-13,273.09765625,273.7142818213919,266.76228074459675,267.04075778818407,1367700
2025-01-14,276.1111755371094,276.4493240501286,272.77937617263007,273.5054196678221,1360900
2025-01-15,275.0867919921875,279.55238014072484,274.7784792005174,278.97554566487423,1848000
2025-01-16,275.862548828125,276.4493386627681,272.2323918637213,275.09674453919524,1417600
2025-01-17,273.6048889160156,275.9520481876687,273.2070689117023,275.34537799264206,1581800
2025-01-21,274.07232666015625,276.7874701043657,271.3770332406798,273.9927444509057,1465200
2025-01-22,268.96026611328125,273.3264220133797,267.9458205119063,272.7793929294082,1958300
2025-01-23,268.56243896484375,269.8553615804142,266.62302468976696,269.1293484116165,1758700
2025-01-24,271.8047180175781,272.0135682003473,268.0651433454911,268.53259017950194,1544500
2025-01-27,279.99993896484375,280.3679232318099,272.35173016446925,272.35173016446925,1552900
2025-01-28,277.1355895996094,279.54245076172833,276.55875513276777,279.4529435350661,1043200
2025-01-29,273.5650939941406,277.86162282492245,273.51537787619026,277.1355793221806,1078400
2025-01-30,267.7767333984375,269.6365655263305,261.86901349117596,263.5597865265636,2827400
2025-01-31,263.43048095703125,269.51721515454614,262.3563638905315,268.63206790510895,2341200
2025-02-03,245.99574279785156,257.38352600969125,245.37911725551416,256.1403195608755,3774700
2025-02-04,249.5861358642578,249.90440401516955,245.637710775191,247.6666322976014,2185700
2025-02-05,251.0382080078125,251.41613246758988,247.1494543990059,249.1286446279255,1535000
2025-02-06,257.3636169433594,258.2885856145585,251.61504667684247,252.1023738953748,2539700
2025-02-07,254.68824768066406,257.8410327766052,253.484832265319,257.53271998715087,1392900
2025-02-10,256.8265686035156,257.34373155286755,252.6991141416929,255.72258550845265,1216300
2025-02-11,259.8401184082031,260.6854745616084,255.6231412472932,257.19457128773564,1414800
2025-02-12,261.2225341796875,262.0380848983475,256.48842463956856,256.657483720437,1952700
2025-02-13,261.69000244140625,263.63934182337186,260.61588533142753,260.8346908994243,1303500
2025-02-14,266.314697265625,267.0208603699983,262.95309257960844,262.95309257960844,1265000
2025-02-18,265.9964599609375,267.9756348853747,264.01725468478077,267.4883076772597,927600
2025-02-19,265.41961669921875,267.0805539794745,262.91332325921877,264.88254297931803,957200
2025-02-20,267.0009765625,267.38887157598816,263.64929655080454,265.04168182027,707100
2025-02-21,252.80853271484375,266.61310266171864,243.12146212311612,266.61310266171864,4331300
2025-02-24,252.16204833984375,254.52911831776055,250.2524850207992,253.11683758729615,1451600
2025-02-25,255.08609008789062,255.29494027867838,252.18194638709903,253.28591435170134,1330300
2025-02-26,254.72802734375,257.473036934764,251.88357034091646,255.46399585948316,1096200
2025-02-27,257.1348876953125,260.1384635837873,254.14123681937352,255.78226328045503,1174400
2025-02-28,261.47119140625,263.0227107280685,256.7768423333393,258.3283616551577,1963300
2025-03-03,257.3636169433594,263.5597688508882,255.75242623156504,262.1872640662574,1225400
2025-03-04,246.39358520507812,254.36004689980328,245.48852724154682,254.01194301356495,2334500
2025-03-05,249.049072265625,250.88900875714293,246.16482411610926,246.74167374601242,1370600
2025-03-06,248.43243408203125,248.52195648348763,243.66847346192972,247.15939184291125,1902700
2025-03-07,252.5399932861328,252.55988883933622,246.5029904249774,248.29319564090926,1569300
2025-03-10,246.50999450683594,252.22999572753906,243.1300048828125,250.9199981689453,1657900
2025-03-11,242.9600067138672,247.11000061035156,241.77999877929688,245.85000610351562,1966000
2025-03-12,243.50999450683594,244.2899932861328,239.5,243.52000427246094,1703100
2025-03-13,240.97999572753906,246.2100067138672,239.6999969482422,243.75,1565400
2025-03-14,242.1999969482422,242.9199981689453,239.69000244140625,242.0,1431800
2025-03-17,245.3000030517578,246.7899932861328,241.67999267578125,243.27000427246094,1269700
2025-03-18,245.8000030517578,247.17999267578125,243.58999633789062,245.27999877929688,1587600
2025-03-19,247.1199951171875,249.22000122070312,245.0,245.82000732421875,1491400
2025-03-20,246.2100067138672,250.1999969482422,243.00999450683594,244.88999938964844,3180100
2025-03-21,230.3300018310547,231.8699951171875,217.22000122070312,219.80999755859375,9418200
2025-03-24,242.32000732421875,244.39999389648438,234.74000549316406,235.0,3999000
