Date,Close,High,Low,Open,Volume
2024-09-26,22.69991683959961,22.996519683738157,22.601051110629662,22.78889750426688,10927900
2024-09-27,22.13637351989746,22.44286330899606,22.08694065623272,22.363769595686747,9702000
2024-09-30,22.01773452758789,22.166035008600574,21.829886245908934,22.02762147775446,11576900
2024-10-01,22.13637351989746,22.26490198261439,22.01773389280493,22.166034369542032,8366500
2024-10-02,22.067167282104492,22.18580879776591,21.91886680183491,22.106715082572606,5273100
2024-10-03,22.156147003173828,22.17592090256517,21.938639767097595,21.938639767097595,7816800
2024-10-04,22.531845092773438,22.62082387464662,22.334109856794665,22.353883757541134,9261000
2024-10-07,22.650484085083008,22.808671515094407,22.462635804790878,22.472522754884455,7549400
2024-10-08,23.05583953857422,23.095387338825656,22.818558394294314,22.877878208928564,7722500
2024-10-09,23.006406784057617,23.115159463783492,22.947085083396686,23.055839648865476,4269500
2024-10-10,22.393428802490234,22.472522516657477,22.195695459943575,22.3736549025127,7665900
2024-10-11,22.670257568359375,22.72957738208702,22.521957091168826,22.571389954984717,5065600
2024-10-14,23.095386505126953,23.18436716673775,22.937199081317274,23.016292793222114,7100000
2024-10-15,22.759239196777344,23.016294248153024,22.70980444512262,22.917426630586537,10562700
2024-10-16,22.640596389770508,22.670257239074946,22.442863051636138,22.502182864502164,13868500
2024-10-17,22.403316497802734,22.472523264283613,21.770566763414188,21.928754197011326,16539000
2024-10-18,22.255016326904297,22.2846771782737,21.96830042089567,22.136374807169663,11307600
2024-10-21,21.948528289794922,22.027622007285913,21.731019152387457,21.740906102791705,10411900
2024-10-22,21.908979415893555,21.99796007943384,21.800224852512567,21.800224852512567,5733800
2024-10-23,21.958412170410156,22.116601482605198,21.8595464431847,21.928753206539668,4532000
2024-10-24,21.80022430419922,22.067166288106026,21.770565340927018,21.9584117274604,7199600
2024-10-25,21.642038345336914,21.839773580664474,21.622266330398528,21.80022577930178,6572800
2024-10-28,21.81999969482422,21.968300178549278,21.80022579412942,21.95841322820188,3887200
2024-10-29,21.770000457763672,21.969999313354492,21.6299991607666,21.68000030517578,8789300
2024-10-30,21.1200008392334,21.559999465942383,21.110000610351562,21.520000457763672,8486700
2024-10-31,20.90999984741211,21.079999923706055,20.8700008392334,21.040000915527344,8615100
2024-11-01,20.760000228881836,21.040000915527344,20.760000228881836,20.8799991607666,9285500
2024-11-04,20.719999313354492,20.8799991607666,20.649999618530273,20.760000228881836,11936900
2024-11-05,20.709999084472656,20.809999465942383,20.65999984741211,20.780000686645508,9558400
2024-11-06,21.399999618530273,21.600000381469727,21.200000762939453,21.510000228881836,17779900
2024-11-07,21.649999618530273,21.65999984741211,21.34000015258789,21.440000534057617,12341100
2024-11-08,21.75,22.0,21.65999984741211,21.65999984741211,7743000
2024-11-11,22.040000915527344,22.1299991607666,21.770000457763672,21.8799991607666,6092100
2024-11-12,22.020000457763672,22.170000076293945,21.989999771118164,22.020000457763672,3848800
2024-11-13,22.040000915527344,22.059999465942383,21.799999237060547,21.979999542236328,5432100
2024-11-14,21.81999969482422,22.030000686645508,21.809999465942383,21.940000534057617,6169200
2024-11-15,21.530000686645508,21.75,21.3700008392334,21.709999084472656,7650200
2024-11-18,21.600000381469727,21.670000076293945,21.270000457763672,21.329999923706055,4816400
2024-11-19,21.729999542236328,21.950000762939453,21.43000030517578,21.43000030517578,6033100
2024-11-20,21.989999771118164,22.030000686645508,21.799999237060547,22.0,7812600
2024-11-21,21.959999084472656,22.040000915527344,21.770000457763672,21.81999969482422,6121500
2024-11-22,22.790000915527344,22.809999465942383,22.299999237060547,22.40999984741211,8678600
2024-11-25,22.84000015258789,22.8799991607666,22.450000762939453,22.479999542236328,11805800
2024-11-26,23.18000030517578,23.200000762939453,22.899999618530273,22.940000534057617,7339500
2024-11-27,22.739999771118164,23.1200008392334,22.56999969482422,23.010000228881836,9141100
2024-11-29,22.06999969482422,22.239999771118164,22.0,22.139999389648438,5620900
2024-12-02,22.200000762939453,22.280000686645508,22.010000228881836,22.110000610351562,5836200
2024-12-03,22.1200008392334,22.399999618530273,22.030000686645508,22.290000915527344,8215700
2024-12-04,22.520000457763672,22.610000610351562,22.270000457763672,22.34000015258789,5866400
2024-12-05,22.860000610351562,23.09000015258789,22.75,22.760000228881836,5984600
2024-12-06,22.860000610351562,22.979999542236328,22.799999237060547,22.8799991607666,4709600
2024-12-09,23.15999984741211,23.40999984741211,23.010000228881836,23.010000228881836,6292000
2024-12-10,23.239999771118164,23.3799991607666,22.959999084472656,23.1299991607666,6600900
2024-12-11,23.360000610351562,23.510000228881836,23.190000534057617,23.239999771118164,6193400
2024-12-12,23.25,23.469999313354492,23.149999618530273,23.3700008392334,5750900
2024-12-13,23.399999618530273,23.6299991607666,23.280000686645508,23.520000457763672,4443500
2024-12-16,23.350000381469727,23.579999923706055,23.309999465942383,23.350000381469727,9862100
2024-12-17,23.1299991607666,23.3799991607666,23.1200008392334,23.329999923706055,3890600
2024-12-18,22.649999618530273,23.290000915527344,22.6200008392334,23.1299991607666,6071000
2024-12-19,23.420000076293945,23.6200008392334,23.100000381469727,23.18000030517578,9178400
2024-12-20,22.729999542236328,22.969999313354492,22.440000534057617,22.6299991607666,12356700
2024-12-23,22.780000686645508,22.84000015258789,22.510000228881836,22.729999542236328,3622600
2024-12-24,22.770000457763672,22.81999969482422,22.549999237060547,22.579999923706055,2051600
2024-12-26,22.639999389648438,22.760000228881836,22.600000381469727,22.639999389648438,3440300
2024-12-27,22.479999542236328,22.700000762939453,22.299999237060547,22.59000015258789,4339900
2024-12-30,22.100000381469727,22.219999313354492,21.889999389648438,22.219999313354492,4830800
2024-12-31,21.920000076293945,22.190000534057617,21.889999389648438,22.149999618530273,2304300
2025-01-02,22.6200008392334,22.81999969482422,22.489999771118164,22.75,6556200
2025-01-03,22.6299991607666,22.65999984741211,22.450000762939453,22.520000457763672,3810700
2025-01-06,22.75,22.809999465942383,22.579999923706055,22.579999923706055,4862600
2025-01-07,22.610000610351562,22.8799991607666,22.530000686645508,22.670000076293945,5150400
2025-01-08,22.780000686645508,22.809999465942383,22.549999237060547,22.59000015258789,6199700
2025-01-10,22.700000762939453,23.190000534057617,22.700000762939453,22.850000381469727,7409000
2025-01-13,22.690000534057617,22.780000686645508,22.479999542236328,22.520000457763672,11561800
2025-01-14,22.510000228881836,22.700000762939453,22.489999771118164,22.579999923706055,13923400
2025-01-15,22.889999389648438,22.969999313354492,22.639999389648438,22.719999313354492,9229900
2025-01-16,21.56999969482422,22.600000381469727,21.309999465942383,22.600000381469727,22922700
2025-01-17,21.190000534057617,21.5,21.110000610351562,21.239999771118164,13512700
2025-01-21,21.149999618530273,21.170000076293945,20.93000030517578,21.100000381469727,18004300
2025-01-22,21.610000610351562,21.690000534057617,21.329999923706055,21.440000534057617,9311600
2025-01-23,21.780000686645508,21.799999237060547,21.520000457763672,21.579999923706055,10751800
2025-01-24,21.68000030517578,21.850000381469727,21.670000076293945,21.739999771118164,7612600
2025-01-27,21.540000915527344,21.6299991607666,21.229999542236328,21.229999542236328,9588900
2025-01-28,21.530000686645508,21.559999465942383,21.31999969482422,21.40999984741211,14719300
2025-01-29,21.700000762939453,21.81999969482422,21.59000015258789,21.739999771118164,8351400
2025-01-30,21.81999969482422,22.06999969482422,21.700000762939453,21.729999542236328,6800600
2025-01-31,21.950000762939453,22.049999237060547,21.81999969482422,21.920000076293945,9751700
2025-02-03,21.989999771118164,22.09000015258789,21.579999923706055,21.579999923706055,10983000
2025-02-04,22.3799991607666,22.399999618530273,22.0,22.0,9778200
2025-02-05,22.309999465942383,22.329999923706055,22.020000457763672,22.1200008392334,9910900
2025-02-06,22.239999771118164,22.399999618530273,22.09000015258789,22.3799991607666,9375200
2025-02-07,21.829999923706055,22.190000534057617,21.649999618530273,22.190000534057617,9618000
2025-02-10,21.8700008392334,21.8799991607666,21.709999084472656,21.799999237060547,9249900
2025-02-11,21.969999313354492,21.989999771118164,21.639999389648438,21.75,8557800
2025-02-12,21.75,21.75,21.510000228881836,21.59000015258789,5914200
2025-02-13,21.739999771118164,21.760000228881836,21.5,21.579999923706055,9916700
2025-02-14,21.56999969482422,21.75,21.540000915527344,21.729999542236328,7038100
2025-02-18,21.40999984741211,21.469999313354492,21.170000076293945,21.469999313354492,10779700
2025-02-19,21.209999084472656,21.209999084472656,21.0,21.190000534057617,11414600
2025-02-20,21.350000381469727,21.3700008392334,21.1299991607666,21.270000457763672,10776600
2025-02-21,21.170000076293945,21.280000686645508,21.100000381469727,21.190000534057617,13778200
2025-02-24,20.829999923706055,20.850000381469727,20.6200008392334,20.65999984741211,12509400
2025-02-25,20.770000457763672,20.81999969482422,20.610000610351562,20.75,9215000
2025-02-26,20.770000457763672,20.969999313354492,20.719999313354492,20.780000686645508,9233300
2025-02-27,20.5,20.799999237060547,20.489999771118164,20.760000228881836,10206600
2025-02-28,20.100000381469727,20.100000381469727,19.700000762939453,19.84000015258789,17385600
2025-03-03,19.829999923706055,20.190000534057617,19.790000915527344,20.06999969482422,9916000
2025-03-04,19.709999084472656,19.93000030517578,19.559999465942383,19.65999984741211,13778200
2025-03-05,20.059999465942383,20.190000534057617,19.920000076293945,20.079999923706055,12466000
2025-03-06,19.75,20.030000686645508,19.68000030517578,19.979999542236328,11306000
2025-03-07,19.860000610351562,19.8700008392334,19.510000228881836,19.600000381469727,15923200
2025-03-10,19.440000534057617,19.790000915527344,19.360000610351562,19.75,14185200
2025-03-11,18.969999313354492,19.200000762939453,18.809999465942383,19.1299991607666,17695000
2025-03-12,18.5,18.649999618530273,18.34000015258789,18.489999771118164,15292400
2025-03-13,18.290000915527344,18.59000015258789,18.260000228881836,18.5,10913500
2025-03-14,18.399999618530273,18.459999084472656,18.260000228881836,18.3799991607666,7767300
2025-03-17,18.56999969482422,18.700000762939453,18.389999389648438,18.59000015258789,10044500
2025-03-18,18.450000762939453,18.690000534057617,18.389999389648438,18.690000534057617,13070400
2025-03-19,18.56999969482422,18.670000076293945,18.440000534057617,18.540000915527344,9710800
2025-03-20,18.059999465942383,18.389999389648438,17.899999618530273,18.329999923706055,19376100
2025-03-21,18.31999969482422,18.43000030517578,18.170000076293945,18.40999984741211,18677600
2025-03-24,18.59000015258789,18.6299991607666,18.5,18.6299991607666,7515800
