Date,Close,High,Low,Open,Volume
2024-07-18,29.219999313354492,31.229999542236328,28.899999618530273,31.1299991607666,4655200
2024-07-19,29.040000915527344,29.450000762939453,28.920000076293945,29.280000686645508,2288900
2024-07-22,29.479999542236328,29.6200008392334,28.920000076293945,29.360000610351562,3141000
2024-07-23,29.719999313354492,29.959999084472656,29.43000030517578,29.510000228881836,3343400
2024-07-24,31.760000228881836,33.70000076293945,31.65999984741211,31.81999969482422,7559400
2024-07-25,30.940000534057617,32.029998779296875,30.239999771118164,31.940000534057617,6341600
2024-07-26,32.0099983215332,32.59000015258789,31.389999389648438,31.420000076293945,4862900
2024-07-29,31.809999465942383,32.540000915527344,31.489999771118164,32.150001525878906,3439700
2024-07-30,31.239999771118164,32.029998779296875,30.889999389648438,31.729999542236328,3106900
2024-07-31,32.150001525878906,32.709999084472656,31.850000381469727,31.850000381469727,3529500
2024-08-01,30.670000076293945,32.56999969482422,30.559999465942383,32.09000015258789,3034000
2024-08-02,28.59000015258789,29.530000686645508,28.309999465942383,29.530000686645508,3908300
2024-08-05,28.190000534057617,28.329999923706055,26.020000457763672,26.18000030517578,4696900
2024-08-06,28.75,29.149999618530273,28.219999313354492,28.3700008392334,3498500
2024-08-07,28.100000381469727,29.40999984741211,28.06999969482422,29.299999237060547,2527000
2024-08-08,29.030000686645508,29.079999923706055,28.18000030517578,28.610000610351562,1622900
2024-08-09,29.290000915527344,29.350000381469727,28.670000076293945,28.959999084472656,1159100
2024-08-12,29.549999237060547,29.75,29.18000030517578,29.3700008392334,1716700
2024-08-13,30.350000381469727,30.719999313354492,29.93000030517578,29.950000762939453,1790100
2024-08-14,30.459999084472656,30.799999237060547,30.1200008392334,30.639999389648438,2349000
2024-08-15,31.649999618530273,31.860000610351562,30.93000030517578,31.0,2451100
2024-08-16,31.6200008392334,31.899999618530273,31.420000076293945,31.489999771118164,2237100
2024-08-19,31.969999313354492,32.029998779296875,31.559999465942383,31.75,2276800
2024-08-20,31.5,32.150001525878906,31.440000534057617,31.81999969482422,1509700
2024-08-21,31.799999237060547,32.18000030517578,31.690000534057617,31.690000534057617,1978800
2024-08-22,31.559999465942383,32.20000076293945,31.520000457763672,31.979999542236328,1277900
2024-08-23,32.93000030517578,32.959999084472656,31.75,31.75,2215800
2024-08-26,32.45000076293945,33.150001525878906,32.41999816894531,32.97999954223633,1457900
2024-08-27,32.220001220703125,32.380001068115234,32.0099983215332,32.25,1568000
2024-08-28,31.950000762939453,32.5099983215332,31.920000076293945,32.25,1451900
2024-08-29,32.34000015258789,32.97999954223633,32.029998779296875,32.18000030517578,1819400
2024-08-30,32.4900016784668,32.81999969482422,32.16999816894531,32.68000030517578,2390500
2024-09-03,30.450000762939453,32.369998931884766,30.350000381469727,32.15999984741211,2913000
2024-09-04,30.670000076293945,30.84000015258789,30.059999465942383,30.06999969482422,3881200
2024-09-05,30.399999618530273,30.8799991607666,30.229999542236328,30.489999771118164,1426600
2024-09-06,29.049999237060547,30.420000076293945,28.950000762939453,30.420000076293945,1931600
2024-09-09,28.760000228881836,30.75,28.329999923706055,29.649999618530273,10998700
2024-09-10,28.420000076293945,28.90999984741211,28.260000228881836,28.90999984741211,5864700
2024-09-11,30.030000686645508,30.110000610351562,28.280000686645508,28.43000030517578,5479500
2024-09-12,29.6200008392334,30.170000076293945,29.469999313354492,30.040000915527344,3997600
2024-09-13,29.799999237060547,30.239999771118164,29.770000457763672,29.899999618530273,2959300
2024-09-16,29.8799991607666,30.100000381469727,29.229999542236328,29.329999923706055,3448900
2024-09-17,30.850000381469727,30.989999771118164,29.950000762939453,29.989999771118164,4128400
2024-09-18,31.110000610351562,31.920000076293945,30.770000457763672,30.8700008392334,3568500
2024-09-19,32.400001525878906,32.7400016784668,31.829999923706055,31.979999542236328,6863800
2024-09-20,32.93000030517578,33.040000915527344,32.0,32.38999938964844,31675300
2024-09-23,32.7400016784668,33.2599983215332,32.47999954223633,33.09000015258789,4011300
2024-09-24,32.150001525878906,33.349998474121094,32.099998474121094,33.119998931884766,3028100
2024-09-25,31.690000534057617,32.2400016784668,31.489999771118164,31.90999984741211,3323700
2024-09-26,34.0,34.41999816894531,32.279998779296875,32.619998931884766,5280000
2024-09-27,33.560001373291016,34.209999084472656,33.209999084472656,34.13999938964844,2635000
2024-09-30,33.43000030517578,33.779998779296875,33.029998779296875,33.47999954223633,2915000
2024-10-01,32.720001220703125,33.369998931884766,32.45000076293945,33.310001373291016,2559400
2024-10-02,32.66999816894531,33.38999938964844,32.40999984741211,32.4900016784668,2157300
2024-10-03,32.52000045776367,32.939998626708984,32.34000015258789,32.34000015258789,1519700
2024-10-04,33.470001220703125,33.47999954223633,33.0,33.25,1992600
2024-10-07,33.650001525878906,33.790000915527344,33.15999984741211,33.529998779296875,1881600
2024-10-08,33.54999923706055,33.779998779296875,33.400001525878906,33.68000030517578,2151900
2024-10-09,34.029998779296875,34.209999084472656,33.119998931884766,33.43000030517578,1942900
2024-10-10,34.029998779296875,34.279998779296875,33.34000015258789,33.709999084472656,1900700
2024-10-11,35.11000061035156,35.20000076293945,33.849998474121094,33.849998474121094,2748200
2024-10-14,35.40999984741211,35.84000015258789,34.91999816894531,35.040000915527344,2830300
2024-10-15,34.380001068115234,35.709999084472656,34.29999923706055,35.40999984741211,1928300
2024-10-16,34.33000183105469,34.66999816894531,34.15999984741211,34.630001068115234,2413500
2024-10-17,34.900001525878906,35.0099983215332,34.540000915527344,34.97999954223633,3600600
2024-10-18,34.900001525878906,35.31999969482422,34.75,35.20000076293945,1825800
2024-10-21,34.38999938964844,34.900001525878906,34.2400016784668,34.900001525878906,1505400
2024-10-22,34.2599983215332,34.560001373291016,34.04999923706055,34.43000030517578,1278700
2024-10-23,34.11000061035156,34.529998779296875,33.650001525878906,34.04999923706055,1819300
2024-10-24,34.9900016784668,35.06999969482422,34.27000045776367,34.560001373291016,2053500
2024-10-25,35.209999084472656,35.65999984741211,35.02000045776367,35.2599983215332,1934000
2024-10-28,35.25,35.689998626708984,35.13999938964844,35.459999084472656,2592200
2024-10-29,34.66999816894531,35.52000045776367,34.41999816894531,35.189998626708984,5101900
2024-10-30,35.779998779296875,36.97999954223633,34.47999954223633,34.5,6004700
2024-10-31,34.66999816894531,35.63999938964844,34.40999984741211,35.63999938964844,3120300
2024-11-01,35.47999954223633,35.720001220703125,34.90999984741211,35.09000015258789,3604200
2024-11-04,35.20000076293945,36.099998474121094,35.09000015258789,35.189998626708984,2653800
2024-11-05,36.38999938964844,36.4900016784668,35.130001068115234,35.130001068115234,1969700
2024-11-06,38.97999954223633,39.16999816894531,37.47999954223633,37.59000015258789,5005000
2024-11-07,40.0,40.060001373291016,38.86000061035156,39.150001525878906,3142900
2024-11-08,40.09000015258789,40.290000915527344,39.439998626708984,39.68000030517578,2836000
2024-11-11,39.040000915527344,40.29999923706055,38.63999938964844,40.02000045776367,2851400
2024-11-12,37.959999084472656,38.959999084472656,37.7599983215332,38.790000915527344,2061500
2024-11-13,37.86000061035156,38.4900016784668,37.81999969482422,38.02000045776367,1807200
2024-11-14,37.63999938964844,38.09000015258789,37.529998779296875,37.939998626708984,2828900
2024-11-15,37.20000076293945,37.7599983215332,36.77000045776367,37.130001068115234,2385400
2024-11-18,37.06999969482422,37.65999984741211,36.7599983215332,37.380001068115234,2458800
2024-11-19,37.33000183105469,37.619998931884766,36.560001373291016,36.65999984741211,1561800
2024-11-20,39.83000183105469,40.47999954223633,39.439998626708984,39.86000061035156,14461100
2024-11-21,40.529998779296875,41.5,39.83000183105469,40.119998931884766,8881600
2024-11-22,41.29999923706055,41.52000045776367,40.70000076293945,40.79999923706055,60946900
2024-11-25,41.06999969482422,42.470001220703125,40.97999954223633,42.220001220703125,7321300
2024-11-26,39.91999816894531,41.08000183105469,39.86000061035156,41.08000183105469,5705300
2024-11-27,38.81999969482422,39.95000076293945,38.38999938964844,39.83000183105469,4447000
2024-11-29,38.970001220703125,39.36000061035156,38.90999984741211,39.2400016784668,1577000
2024-12-02,39.220001220703125,39.65999984741211,38.91999816894531,38.9900016784668,3088300
2024-12-03,38.66999816894531,39.41999816894531,38.54999923706055,39.11000061035156,3859500
2024-12-04,39.4900016784668,39.54999923706055,38.88999938964844,38.90999984741211,4675700
2024-12-05,39.099998474121094,39.849998474121094,38.939998626708984,39.619998931884766,3986700
2024-12-06,38.689998626708984,39.5,38.63999938964844,39.36000061035156,2689100
2024-12-09,38.15999984741211,38.93000030517578,38.029998779296875,38.29999923706055,2216700
2024-12-10,37.93000030517578,38.630001068115234,37.849998474121094,38.560001373291016,3177200
2024-12-11,38.189998626708984,38.54999923706055,37.65999984741211,38.189998626708984,2493200
2024-12-12,38.16999816894531,38.45000076293945,37.97999954223633,38.08000183105469,1496100
2024-12-13,38.380001068115234,38.65999984741211,37.9900016784668,38.31999969482422,2183700
2024-12-16,38.0,38.84000015258789,37.970001220703125,38.310001373291016,2364100
2024-12-17,37.400001525878906,37.849998474121094,37.150001525878906,37.779998779296875,2551800
2024-12-18,37.93000030517578,40.18000030517578,37.70000076293945,38.5,5355300
2024-12-19,37.650001525878906,38.83000183105469,37.41999816894531,38.22999954223633,5945000
2024-12-20,38.63999938964844,39.31999969482422,37.189998626708984,37.45000076293945,8535800
2024-12-23,38.68000030517578,39.15999984741211,38.380001068115234,38.63999938964844,2576500
2024-12-24,39.150001525878906,39.2400016784668,38.369998931884766,38.7400016784668,1034600
2024-12-26,39.529998779296875,39.68000030517578,38.81999969482422,39.13999938964844,2448100
2024-12-27,39.119998931884766,39.470001220703125,38.7599983215332,39.2400016784668,1425500
2024-12-30,38.630001068115234,38.939998626708984,38.11000061035156,38.560001373291016,1760100
2024-12-31,38.38999938964844,38.880001068115234,38.189998626708984,38.689998626708984,1377600
2025-01-02,38.619998931884766,39.060001373291016,38.380001068115234,38.5099983215332,1839300
2025-01-03,40.060001373291016,40.08000183105469,38.83000183105469,38.83000183105469,2974300
2025-01-06,40.4900016784668,41.11000061035156,40.18000030517578,40.66999816894531,2641300
2025-01-07,41.18000030517578,44.45000076293945,40.880001068115234,41.04999923706055,4634200
2025-01-08,41.060001373291016,41.310001373291016,40.060001373291016,40.38999938964844,2212800
2025-01-10,40.209999084472656,40.720001220703125,39.52000045776367,40.720001220703125,3034100
2025-01-13,39.52000045776367,39.779998779296875,38.880001068115234,39.61000061035156,3454600
2025-01-14,40.18000030517578,40.459999084472656,39.63999938964844,39.77000045776367,2130800
2025-01-15,41.91999816894531,42.130001068115234,40.70000076293945,41.2599983215332,3760900
2025-01-16,42.38999938964844,42.93000030517578,41.849998474121094,42.27000045776367,2943500
2025-01-17,42.720001220703125,42.900001525878906,42.29999923706055,42.75,2206700
2025-01-21,44.27000045776367,44.65999984741211,42.79999923706055,43.0,3042500
2025-01-22,44.459999084472656,45.099998474121094,44.40999984741211,44.54999923706055,4047200
2025-01-23,43.849998474121094,44.189998626708984,43.029998779296875,43.81999969482422,3046900
2025-01-24,44.27000045776367,44.470001220703125,43.93000030517578,44.220001220703125,2486100
2025-01-27,38.849998474121094,41.79999923706055,38.630001068115234,41.77000045776367,8096200
2025-01-28,40.59000015258789,40.689998626708984,38.41999816894531,39.439998626708984,6804800
2025-01-29,41.5099983215332,42.279998779296875,39.93000030517578,42.279998779296875,6783100
2025-01-30,42.08000183105469,43.0,41.689998626708984,42.29999923706055,4152300
2025-01-31,41.650001525878906,42.599998474121094,41.439998626708984,42.31999969482422,3989500
2025-02-03,40.5,40.810001373291016,39.099998474121094,39.650001525878906,3698600
2025-02-04,41.91999816894531,42.099998474121094,40.599998474121094,40.93000030517578,4400800
2025-02-05,43.18000030517578,43.56999969482422,42.29999923706055,42.38999938964844,3613900
2025-02-06,44.25,44.400001525878906,43.130001068115234,43.7400016784668,5157300
2025-02-07,43.15999984741211,44.849998474121094,42.880001068115234,44.58000183105469,3211200
2025-02-10,43.02000045776367,43.66999816894531,42.77000045776367,43.25,3211100
2025-02-11,42.779998779296875,43.36000061035156,42.470001220703125,42.90999984741211,2780600
2025-02-12,43.0099983215332,43.310001373291016,42.099998474121094,42.189998626708984,1939100
2025-02-13,42.38999938964844,43.16999816894531,41.86000061035156,43.040000915527344,2660500
2025-02-14,42.5099983215332,42.90999984741211,41.97999954223633,42.81999969482422,1506100
2025-02-18,42.599998474121094,42.900001525878906,42.09000015258789,42.88999938964844,2628600
2025-02-19,42.45000076293945,42.900001525878906,42.209999084472656,42.349998474121094,2209900
2025-02-20,41.689998626708984,42.709999084472656,41.2599983215332,42.25,2544600
2025-02-21,40.36000061035156,41.91999816894531,39.65999984741211,41.91999816894531,3552600
2025-02-24,39.029998779296875,40.7400016784668,38.97999954223633,40.400001525878906,3522900
2025-02-25,38.58000183105469,39.45000076293945,38.029998779296875,38.959999084472656,3496100
2025-02-26,39.7599983215332,40.529998779296875,39.09000015258789,39.18000030517578,2805200
2025-02-27,37.790000915527344,40.52000045776367,37.709999084472656,40.52000045776367,4007800
2025-02-28,37.88999938964844,37.9900016784668,37.06999969482422,37.369998931884766,7065800
2025-03-03,36.06999969482422,38.439998626708984,35.79999923706055,38.220001220703125,3429400
2025-03-04,35.0099983215332,35.81999969482422,33.88999938964844,35.349998474121094,5568700
2025-03-05,35.9900016784668,36.66999816894531,34.959999084472656,35.369998931884766,4969100
2025-03-06,34.45000076293945,35.869998931884766,34.15999984741211,35.470001220703125,5480200
2025-03-07,34.70000076293945,34.88999938964844,33.099998474121094,34.369998931884766,4784700
2025-03-10,32.91999816894531,34.060001373291016,32.41999816894531,33.939998626708984,4946600
2025-03-11,33.72999954223633,34.290000915527344,32.77000045776367,32.900001525878906,4375300
2025-03-12,34.29999923706055,35.59000015258789,34.06999969482422,34.93000030517578,5779500
2025-03-13,33.61000061035156,34.7599983215332,33.5099983215332,34.099998474121094,3607000
2025-03-14,34.4900016784668,34.75,33.88999938964844,34.5,2699200
2025-03-17,35.22999954223633,35.599998474121094,34.5,34.5,2396400
2025-03-18,34.790000915527344,35.189998626708984,34.47999954223633,34.97999954223633,2453200
2025-03-19,35.95000076293945,36.2599983215332,34.779998779296875,34.959999084472656,2147000
2025-03-20,36.060001373291016,37.02000045776367,35.630001068115234,36.779998779296875,2447100
2025-03-21,36.400001525878906,36.709999084472656,35.2599983215332,35.61000061035156,8769600
2025-03-24,37.41999816894531,37.7599983215332,36.970001220703125,37.380001068115234,2328700
