Date,Close,High,Low,Open,Volume
2024-07-26,5.809999942779541,5.960000038146973,5.699999809265137,5.769999980926514,623300
2024-07-29,5.760000228881836,5.989999771118164,5.699999809265137,5.820000171661377,737600
2024-07-30,5.980000019073486,6.0,5.71999979019165,5.75,773000
2024-07-31,5.949999809265137,6.107999801635742,5.889999866485596,5.900000095367432,818200
2024-08-01,5.710000038146973,6.039999961853027,5.570000171661377,5.96999979019165,827300
2024-08-02,5.559999942779541,5.724999904632568,5.409999847412109,5.519999980926514,802600
2024-08-05,5.269999980926514,5.3979997634887695,5.010000228881836,5.139999866485596,1644200
2024-08-06,5.460000038146973,5.590000152587891,5.099999904632568,5.210000038146973,1194800
2024-08-07,5.449999809265137,6.199999809265137,5.230000019073486,5.980000019073486,2075000
2024-08-08,5.949999809265137,6.050000190734863,5.570000171661377,5.570000171661377,1270200
2024-08-09,5.920000076293945,6.03000020980835,5.590000152587891,5.900000095367432,2084500
2024-08-12,5.71999979019165,5.920000076293945,5.579999923706055,5.880000114440918,1185800
2024-08-13,5.829999923706055,5.949999809265137,5.739999771118164,5.75,778400
2024-08-14,5.949999809265137,6.0,5.769999980926514,5.849999904632568,938200
2024-08-15,6.099999904632568,6.230000019073486,5.889999866485596,5.949999809265137,1946400
2024-08-16,6.489999771118164,6.564000129699707,6.079999923706055,6.099999904632568,1887000
2024-08-19,6.400000095367432,6.639999866485596,6.230999946594238,6.510000228881836,1090000
2024-08-20,6.190000057220459,6.380000114440918,6.150000095367432,6.360000133514404,702000
2024-08-21,6.139999866485596,6.309999942779541,6.130000114440918,6.230000019073486,497100
2024-08-22,6.070000171661377,6.389999866485596,6.03000020980835,6.099999904632568,851700
2024-08-23,6.659999847412109,6.75,6.079999923706055,6.079999923706055,2287700
2024-08-26,6.5,6.670000076293945,6.400000095367432,6.670000076293945,1207800
2024-08-27,6.5,6.5,6.335000038146973,6.409999847412109,515600
2024-08-28,6.46999979019165,6.550000190734863,6.289999961853027,6.46999979019165,762500
2024-08-29,6.349999904632568,6.558000087738037,6.304999828338623,6.46999979019165,991800
2024-08-30,6.230000019073486,6.409999847412109,6.130000114440918,6.400000095367432,655800
2024-09-03,5.929999828338623,6.260000228881836,5.909999847412109,6.159999847412109,703200
2024-09-04,5.829999923706055,6.0,5.820000171661377,5.900000095367432,623900
2024-09-05,5.690000057220459,5.900000095367432,5.605000019073486,5.840000152587891,999500
2024-09-06,5.46999979019165,5.659999847412109,5.375,5.599999904632568,826000
2024-09-09,5.510000228881836,5.618000030517578,5.460000038146973,5.460000038146973,461000
2024-09-10,5.449999809265137,5.607999801635742,5.389999866485596,5.550000190734863,571700
2024-09-11,5.480000019073486,5.556000232696533,5.34499979019165,5.389999866485596,519800
2024-09-12,5.630000114440918,5.630000114440918,5.449999809265137,5.519999980926514,520700
2024-09-13,5.809999942779541,5.840000152587891,5.550000190734863,5.670000076293945,904500
2024-09-16,5.860000133514404,5.980000019073486,5.730000019073486,5.980000019073486,621900
2024-09-17,5.869999885559082,5.980000019073486,5.78000020980835,5.860000133514404,617900
2024-09-18,5.570000171661377,5.880000114440918,5.559999942779541,5.880000114440918,954300
2024-09-19,5.78000020980835,5.840000152587891,5.670000076293945,5.670000076293945,465100
2024-09-20,5.730000019073486,5.815000057220459,5.650000095367432,5.789999961853027,991300
2024-09-23,5.599999904632568,5.78000020980835,5.449999809265137,5.75,440800
2024-09-24,5.610000133514404,5.619999885559082,5.460000038146973,5.599999904632568,407400
2024-09-25,5.599999904632568,5.639999866485596,5.510000228881836,5.639999866485596,432400
2024-09-26,5.619999885559082,5.690000057220459,5.53000020980835,5.690000057220459,555300
2024-09-27,5.53000020980835,5.670000076293945,5.510000228881836,5.659999847412109,322300
2024-09-30,5.550000190734863,5.59499979019165,5.448999881744385,5.489999771118164,447200
2024-10-01,5.550000190734863,5.65500020980835,5.46999979019165,5.5,501900
2024-10-02,5.679999828338623,5.909999847412109,5.559999942779541,5.559999942779541,596600
2024-10-03,5.610000133514404,5.789999961853027,5.550000190734863,5.599999904632568,380400
2024-10-04,5.75,5.8480000495910645,5.690000057220459,5.71999979019165,513200
2024-10-07,5.199999809265137,5.710000038146973,5.179999828338623,5.710000038146973,786600
2024-10-08,5.349999904632568,5.429999828338623,5.199999809265137,5.230000019073486,561900
2024-10-09,5.320000171661377,5.400000095367432,5.25,5.309999942779541,426300
2024-10-10,5.039999961853027,5.264999866485596,5.0,5.239999771118164,904900
2024-10-11,5.159999847412109,5.190000057220459,5.059999942779541,5.059999942779541,393100
2024-10-14,5.239999771118164,5.28000020980835,5.159999847412109,5.159999847412109,388000
2024-10-15,5.400000095367432,5.519999980926514,5.25,5.260000228881836,561000
2024-10-16,5.400000095367432,5.46999979019165,5.360000133514404,5.420000076293945,435600
2024-10-17,5.199999809265137,5.349999904632568,5.054999828338623,5.309999942779541,566100
2024-10-18,5.139999866485596,5.285999774932861,5.072000026702881,5.199999809265137,542500
2024-10-21,5.159999847412109,5.260000228881836,5.079999923706055,5.079999923706055,363400
2024-10-22,5.329999923706055,5.369999885559082,5.139999866485596,5.139999866485596,356500
2024-10-23,5.179999828338623,5.420000076293945,5.139999866485596,5.309999942779541,510800
2024-10-24,5.159999847412109,5.284999847412109,5.139999866485596,5.179999828338623,308400
2024-10-25,5.130000114440918,5.269999980926514,5.099999904632568,5.159999847412109,486900
2024-10-28,5.389999866485596,5.46999979019165,5.130000114440918,5.130000114440918,565900
2024-10-29,5.349999904632568,5.449999809265137,5.300000190734863,5.349999904632568,302000
2024-10-30,5.639999866485596,5.744999885559082,5.320000171661377,5.320000171661377,629100
2024-10-31,5.460000038146973,5.679999828338623,5.380000114440918,5.590000152587891,564000
2024-11-01,5.329999923706055,5.679999828338623,5.329999923706055,5.489999771118164,509700
2024-11-04,5.300000190734863,5.440000057220459,5.25,5.340000152587891,546300
2024-11-05,5.480000019073486,5.510000228881836,5.28000020980835,5.28000020980835,474500
2024-11-06,5.639999866485596,5.880000114440918,5.440000057220459,5.650000095367432,998400
2024-11-07,6.230000019073486,6.449999809265137,5.510000228881836,5.71999979019165,2088200
2024-11-08,6.5,6.610000133514404,6.239999771118164,6.400000095367432,1703900
2024-11-11,5.960000038146973,6.434000015258789,5.860000133514404,6.400000095367432,1298700
2024-11-12,5.510000228881836,5.940000057220459,5.480000019073486,5.840000152587891,881500
2024-11-13,5.260000228881836,5.550000190734863,5.199999809265137,5.539999961853027,992200
2024-11-14,5.170000076293945,5.340000152587891,5.130000114440918,5.25,834900
2024-11-15,4.949999809265137,5.239999771118164,4.929999828338623,5.239999771118164,1064400
2024-11-18,4.840000152587891,5.0,4.71999979019165,4.949999809265137,1018700
2024-11-19,4.960000038146973,5.059999942779541,4.78000020980835,4.849999904632568,918300
2024-11-20,4.929999828338623,5.0,4.840000152587891,4.929999828338623,508700
2024-11-21,5.21999979019165,5.289999961853027,4.925000190734863,4.949999809265137,979200
2024-11-22,5.340000152587891,5.409999847412109,5.139999866485596,5.21999979019165,874100
2024-11-25,5.489999771118164,5.559999942779541,5.364999771118164,5.400000095367432,1632700
2024-11-26,5.389999866485596,5.539999961853027,5.260000228881836,5.460000038146973,680800
2024-11-27,5.349999904632568,5.559999942779541,5.329999923706055,5.449999809265137,491100
2024-11-29,5.260000228881836,5.440000057220459,5.25,5.360000133514404,323100
2024-12-02,5.429999828338623,5.494999885559082,5.239999771118164,5.269999980926514,797000
2024-12-03,5.230000019073486,5.400000095367432,5.150000095367432,5.260000228881836,672500
2024-12-04,5.239999771118164,5.25,5.119999885559082,5.230000019073486,648200
2024-12-05,5.429999828338623,5.5,5.204999923706055,5.210000038146973,948400
2024-12-06,5.21999979019165,5.565999984741211,5.130000114440918,5.460000038146973,1005900
2024-12-09,5.050000190734863,5.4629998207092285,5.025000095367432,5.309999942779541,711200
2024-12-10,5.090000152587891,5.179999828338623,5.010000228881836,5.010000228881836,688600
2024-12-11,5.28000020980835,5.34499979019165,5.170000076293945,5.190000057220459,747900
2024-12-12,5.150000095367432,5.289999961853027,5.110000133514404,5.269999980926514,559500
2024-12-13,5.159999847412109,5.244999885559082,5.090000152587891,5.170000076293945,913400
2024-12-16,5.03000020980835,5.195000171661377,5.010000228881836,5.150000095367432,665200
2024-12-17,4.980000019073486,5.010000228881836,4.829999923706055,5.0,1035900
2024-12-18,4.650000095367432,5.070000171661377,4.579999923706055,5.03000020980835,1150200
2024-12-19,4.610000133514404,4.860000133514404,4.599999904632568,4.75,995900
2024-12-20,4.710000038146973,4.78000020980835,4.441999912261963,4.539999961853027,1365100
2024-12-23,4.670000076293945,4.739999771118164,4.5,4.730000019073486,880900
2024-12-24,4.789999961853027,4.789999961853027,4.599999904632568,4.699999809265137,364400
2024-12-26,4.820000171661377,4.920000076293945,4.71999979019165,4.71999979019165,500300
2024-12-27,4.730000019073486,4.920000076293945,4.679999828338623,4.920000076293945,680300
2024-12-30,4.820000171661377,4.900000095367432,4.579999923706055,4.679999828338623,506700
2024-12-31,4.599999904632568,4.90500020980835,4.570000171661377,4.820000171661377,792600
2025-01-02,4.599999904632568,4.699999809265137,4.510000228881836,4.599999904632568,849600
2025-01-03,4.480000019073486,4.704999923706055,4.320000171661377,4.550000190734863,1088200
2025-01-06,4.440000057220459,4.627999782562256,4.340000152587891,4.550000190734863,1030700
2025-01-07,4.239999771118164,4.480000019073486,4.119999885559082,4.440000057220459,1585600
2025-01-08,4.199999809265137,4.289999961853027,4.050000190734863,4.190000057220459,961500
2025-01-10,4.260000228881836,4.28000020980835,4.059999942779541,4.110000133514404,1067300
2025-01-13,4.150000095367432,4.203999996185303,3.9800000190734863,4.159999847412109,954800
2025-01-14,4.099999904632568,4.244999885559082,4.079999923706055,4.150000095367432,503400
2025-01-15,4.460000038146973,4.630000114440918,4.300000190734863,4.300000190734863,1096900
2025-01-16,4.420000076293945,4.559999942779541,4.4019999504089355,4.449999809265137,606900
2025-01-17,4.539999961853027,4.690000057220459,4.465000152587891,4.519999980926514,863900
2025-01-21,4.599999904632568,4.610000133514404,4.460000038146973,4.5,828400
2025-01-22,4.71999979019165,4.815000057220459,4.519999980926514,4.599999904632568,985100
2025-01-23,4.75,4.789999961853027,4.599999904632568,4.739999771118164,701900
2025-01-24,4.769999980926514,4.869999885559082,4.699999809265137,4.699999809265137,591000
2025-01-27,4.800000190734863,4.835000038146973,4.639999866485596,4.650000095367432,736000
2025-01-28,4.989999771118164,5.010000228881836,4.78000020980835,4.789999961853027,626200
2025-01-29,4.980000019073486,5.026000022888184,4.880000114440918,4.940000057220459,479500
2025-01-30,5.150000095367432,5.175000190734863,4.980000019073486,5.039999961853027,699100
2025-01-31,5.119999885559082,5.269999980926514,5.105000019073486,5.139999866485596,995600
2025-02-03,5.0,5.079999923706055,4.809999942779541,4.909999847412109,1545800
2025-02-04,5.0,5.139999866485596,4.989999771118164,5.0,895800
2025-02-05,5.300000190734863,5.300000190734863,5.019999980926514,5.019999980926514,1436600
2025-02-06,5.409999847412109,5.420000076293945,5.28000020980835,5.320000171661377,943100
2025-02-07,5.28000020980835,5.489999771118164,5.25,5.389999866485596,1066200
2025-02-10,5.409999847412109,5.434999942779541,5.239999771118164,5.349999904632568,886700
2025-02-11,5.179999828338623,5.440000057220459,5.170000076293945,5.309999942779541,683000
2025-02-12,5.239999771118164,5.264999866485596,4.860000133514404,4.90500020980835,883500
2025-02-13,5.369999885559082,5.369999885559082,5.195000171661377,5.340000152587891,532100
2025-02-14,5.28000020980835,5.389999866485596,5.210999965667725,5.369999885559082,459400
2025-02-18,5.170000076293945,5.260000228881836,5.054999828338623,5.239999771118164,765800
2025-02-19,5.480000019073486,5.480000019073486,5.078999996185303,5.130000114440918,892500
2025-02-20,5.510000228881836,5.570000171661377,5.324999809265137,5.510000228881836,1001100
2025-02-21,5.239999771118164,5.650000095367432,5.210000038146973,5.610000133514404,801000
2025-02-24,5.019999980926514,5.285999774932861,4.994999885559082,5.239999771118164,997900
2025-02-25,5.130000114440918,5.179999828338623,5.019999980926514,5.03000020980835,814100
2025-02-26,5.159999847412109,5.289999961853027,5.09499979019165,5.130000114440918,592700
2025-02-27,5.010000228881836,5.170000076293945,5.0,5.159999847412109,652000
2025-02-28,5.159999847412109,5.170000076293945,4.929999828338623,5.0,975800
2025-03-03,4.760000228881836,5.150000095367432,4.75,5.150000095367432,1404100
2025-03-04,4.880000114440918,5.0,4.599999904632568,4.639999866485596,952300
2025-03-05,4.949999809265137,5.124000072479248,4.809999942779541,4.989999771118164,870200
2025-03-06,4.730000019073486,5.260000228881836,4.679999828338623,5.119999885559082,1849200
2025-03-07,4.519999980926514,4.795000076293945,4.364999771118164,4.699999809265137,999000
2025-03-10,4.329999923706055,4.550000190734863,4.204999923706055,4.420000076293945,1504300
2025-03-11,4.269999980926514,4.414999961853027,4.164999961853027,4.300000190734863,910600
2025-03-12,4.460000038146973,4.5,4.289999961853027,4.400000095367432,926800
2025-03-13,4.300000190734863,4.448999881744385,4.210000038146973,4.420000076293945,748000
2025-03-14,4.440000057220459,4.53000020980835,4.369999885559082,4.389999866485596,621700
2025-03-17,4.579999923706055,4.65500020980835,4.360000133514404,4.429999828338623,878700
2025-03-18,4.380000114440918,4.579999923706055,4.309999942779541,4.5,791500
2025-03-19,4.449999809265137,4.5,4.289999961853027,4.380000114440918,523800
2025-03-20,4.409999847412109,4.449999809265137,4.309999942779541,4.400000095367432,1368100
2025-03-21,4.46999979019165,4.480000019073486,4.260000228881836,4.340000152587891,947700
2025-03-24,4.5,4.550000190734863,4.460000038146973,4.480000019073486,1303600
