Date,Close,High,Low,Open,Volume
2024-08-01,3.640000104904175,4.320000171661377,3.5299999713897705,4.309999942779541,13626100
2024-08-02,3.359999895095825,3.7799999713897705,3.2799999713897705,3.7699999809265137,7380700
2024-08-05,3.1500000953674316,3.180000066757202,2.8499999046325684,2.9100000858306885,6724700
2024-08-06,3.1600000858306885,3.2200000286102295,3.059999942779541,3.190000057220459,4689600
2024-08-07,3.0,3.2699999809265137,2.990000009536743,3.240000009536743,4983800
2024-08-08,3.130000114440918,3.180000066757202,3.009999990463257,3.0799999237060547,4624800
2024-08-09,3.0799999237060547,3.200000047683716,3.0399999618530273,3.1700000762939453,2802600
2024-08-12,2.6600000858306885,2.759999990463257,2.4600000381469727,2.640000104904175,14764100
2024-08-13,2.9000000953674316,2.9000000953674316,2.640000104904175,2.680000066757202,4020600
2024-08-14,2.8499999046325684,2.940000057220459,2.7799999713897705,2.9200000762939453,4099200
2024-08-15,2.9600000381469727,2.990000009536743,2.859999895095825,2.9100000858306885,3827500
2024-08-16,3.009999990463257,3.069999933242798,2.930000066757202,2.990000009536743,7943800
2024-08-19,3.2200000286102295,3.2300000190734863,2.9800000190734863,3.0,5216900
2024-08-20,3.2699999809265137,3.369999885559082,3.2200000286102295,3.2799999713897705,5420300
2024-08-21,3.319999933242798,3.3499999046325684,3.2100000381469727,3.240000009536743,4278500
2024-08-22,3.2100000381469727,3.2899999618530273,3.1700000762939453,3.2899999618530273,3143700
2024-08-23,3.2899999618530273,3.369999885559082,3.2100000381469727,3.259999990463257,5559300
2024-08-26,3.25,3.390000104904175,3.240000009536743,3.359999895095825,3485600
2024-08-27,3.259999990463257,3.2699999809265137,3.1700000762939453,3.200000047683716,2975300
2024-08-28,3.109999895095825,3.180000066757202,3.0399999618530273,3.1700000762939453,4038600
2024-08-29,3.109999895095825,3.180000066757202,3.0999999046325684,3.140000104904175,2581600
2024-08-30,3.059999942779541,3.119999885559082,3.0,3.0999999046325684,3290400
2024-09-03,2.809999942779541,3.0,2.759999990463257,3.0,4797500
2024-09-04,2.8299999237060547,2.9000000953674316,2.7799999713897705,2.819999933242798,2797600
2024-09-05,3.0,3.0199999809265137,2.9100000858306885,2.9600000381469727,4227800
2024-09-06,2.8499999046325684,3.0199999809265137,2.819999933242798,3.0,5006800
2024-09-09,3.0199999809265137,3.0899999141693115,2.880000114440918,2.880000114440918,4229900
2024-09-10,3.0199999809265137,3.0399999618530273,2.869999885559082,3.0399999618530273,3549400
2024-09-11,3.130000114440918,3.1500000953674316,2.9100000858306885,3.009999990463257,4592300
2024-09-12,3.4800000190734863,3.549999952316284,3.2200000286102295,3.25,6655600
2024-09-13,3.690000057220459,3.75,3.549999952316284,3.619999885559082,8465500
2024-09-16,3.6700000762939453,3.759999990463257,3.609999895095825,3.700000047683716,5527100
2024-09-17,3.5899999141693115,3.7100000381469727,3.559999942779541,3.6500000953674316,5836500
2024-09-18,3.4600000381469727,3.7899999618530273,3.450000047683716,3.619999885559082,7270700
2024-09-19,3.5999999046325684,3.680000066757202,3.5199999809265137,3.640000104904175,6172000
2024-09-20,3.7100000381469727,3.75,3.5799999237060547,3.680000066757202,7612000
2024-09-23,3.630000114440918,3.809999942779541,3.630000114440918,3.680000066757202,3514800
2024-09-24,4.019999980926514,4.070000171661377,3.680000066757202,3.7200000286102295,6851000
2024-09-25,4.110000133514404,4.150000095367432,3.9800000190734863,3.990000009536743,5856200
2024-09-26,4.28000020980835,4.300000190734863,4.150000095367432,4.190000057220459,6623300
2024-09-27,4.070000171661377,4.320000171661377,4.03000020980835,4.260000228881836,6809200
2024-09-30,3.940000057220459,4.050000190734863,3.890000104904175,3.990000009536743,5007600
2024-10-01,4.039999961853027,4.130000114440918,3.9000000953674316,4.03000020980835,6307800
2024-10-02,4.150000095367432,4.25,4.03000020980835,4.070000171661377,5738200
2024-10-03,4.320000171661377,4.329999923706055,4.010000228881836,4.050000190734863,4990400
2024-10-04,4.28000020980835,4.510000228881836,4.260000228881836,4.320000171661377,5900300
2024-10-07,4.170000076293945,4.28000020980835,4.090000152587891,4.25,3933900
2024-10-08,4.269999980926514,4.289999961853027,4.019999980926514,4.079999923706055,4448600
2024-10-09,4.230000019073486,4.260000228881836,4.070000171661377,4.199999809265137,3982900
2024-10-10,4.349999904632568,4.420000076293945,4.210000038146973,4.260000228881836,5326000
2024-10-11,4.360000133514404,4.46999979019165,4.349999904632568,4.380000114440918,2824800
2024-10-14,4.309999942779541,4.340000152587891,4.239999771118164,4.320000171661377,2772400
2024-10-15,4.409999847412109,4.449999809265137,4.21999979019165,4.28000020980835,3456400
2024-10-16,4.340000152587891,4.610000133514404,4.340000152587891,4.480000019073486,4785400
2024-10-17,4.25,4.380000114440918,4.21999979019165,4.349999904632568,4244200
2024-10-18,4.78000020980835,4.829999923706055,4.340000152587891,4.349999904632568,8823500
2024-10-21,5.150000095367432,5.230000019073486,4.960000038146973,5.079999923706055,10246900
2024-10-22,5.489999771118164,5.639999866485596,5.28000020980835,5.320000171661377,10487500
2024-10-23,5.400000095367432,5.420000076293945,5.230000019073486,5.25,7951200
2024-10-24,5.460000038146973,5.570000171661377,5.28000020980835,5.519999980926514,5941900
2024-10-25,5.380000114440918,5.659999847412109,5.300000190734863,5.440000057220459,7406900
2024-10-28,5.360000133514404,5.539999961853027,5.349999904632568,5.360000133514404,3279000
2024-10-29,5.550000190734863,5.670000076293945,5.440000057220459,5.460000038146973,4122400
2024-10-30,5.289999961853027,5.460000038146973,5.21999979019165,5.460000038146973,5136500
2024-10-31,5.039999961853027,5.150000095367432,4.869999885559082,5.079999923706055,7616000
2024-11-01,4.869999885559082,5.179999828338623,4.849999904632568,5.130000114440918,6648900
2024-11-04,4.769999980926514,4.900000095367432,4.699999809265137,4.900000095367432,5953100
2024-11-05,4.699999809265137,5.199999809265137,4.679999828338623,4.829999923706055,5940000
2024-11-06,4.71999979019165,4.760000228881836,4.25,4.360000133514404,6913400
2024-11-07,4.800000190734863,4.900000095367432,4.670000076293945,4.800000190734863,6621000
2024-11-08,4.650000095367432,4.71999979019165,4.519999980926514,4.71999979019165,5342100
2024-11-11,4.429999828338623,4.460000038146973,4.21999979019165,4.400000095367432,8102000
2024-11-12,4.519999980926514,4.539999961853027,4.360000133514404,4.369999885559082,4975200
2024-11-13,4.489999771118164,4.710000038146973,4.429999828338623,4.590000152587891,5784700
2024-11-14,4.760000228881836,4.840000152587891,4.429999828338623,4.449999809265137,7907100
2024-11-15,4.699999809265137,4.96999979019165,4.619999885559082,4.829999923706055,13633700
2024-11-18,4.889999866485596,5.039999961853027,4.800000190734863,4.960000038146973,5848800
2024-11-19,4.940000057220459,4.96999979019165,4.809999942779541,4.960000038146973,4514800
2024-11-20,4.5,4.590000152587891,4.380000114440918,4.579999923706055,12075000
2024-11-21,4.5,4.550000190734863,4.420000076293945,4.550000190734863,4253200
2024-11-22,4.460000038146973,4.519999980926514,4.429999828338623,4.510000228881836,5848900
2024-11-25,4.239999771118164,4.329999923706055,4.210000038146973,4.28000020980835,5727700
2024-11-26,4.25,4.289999961853027,4.139999866485596,4.239999771118164,4061700
2024-11-27,4.139999866485596,4.369999885559082,4.119999885559082,4.28000020980835,5596000
2024-11-29,4.210000038146973,4.25,4.130000114440918,4.199999809265137,2820600
2024-12-02,4.090000152587891,4.170000076293945,4.039999961853027,4.170000076293945,3903200
2024-12-03,4.300000190734863,4.340000152587891,4.070000171661377,4.150000095367432,4790900
2024-12-04,4.28000020980835,4.429999828338623,4.25,4.349999904632568,5729500
2024-12-05,4.179999828338623,4.309999942779541,4.119999885559082,4.28000020980835,4774400
2024-12-06,4.110000133514404,4.190000057220459,4.050000190734863,4.190000057220459,3040600
2024-12-09,4.300000190734863,4.570000171661377,4.28000020980835,4.309999942779541,8805800
2024-12-10,4.260000228881836,4.400000095367432,4.230000019073486,4.369999885559082,4710000
2024-12-11,4.360000133514404,4.480000019073486,4.269999980926514,4.289999961853027,5492700
2024-12-12,4.099999904632568,4.269999980926514,4.079999923706055,4.25,6573600
2024-12-13,3.9200000762939453,4.070000171661377,3.890000104904175,4.059999942779541,4982600
2024-12-16,3.869999885559082,3.950000047683716,3.7799999713897705,3.950000047683716,6330600
2024-12-17,4.010000228881836,4.039999961853027,3.75,3.7899999618530273,7670700
2024-12-18,3.700000047683716,4.03000020980835,3.680000066757202,3.990000009536743,10508900
2024-12-19,3.6500000953674316,3.75,3.609999895095825,3.630000114440918,8584600
2024-12-20,3.7100000381469727,3.819999933242798,3.640000104904175,3.680000066757202,10192200
2024-12-23,3.7100000381469727,3.75,3.6500000953674316,3.700000047683716,5457400
2024-12-24,3.680000066757202,3.7200000286102295,3.640000104904175,3.7100000381469727,3137500
2024-12-26,3.740000009536743,3.8299999237060547,3.6600000858306885,3.690000057220459,3317700
2024-12-27,3.690000057220459,3.700000047683716,3.569999933242798,3.700000047683716,6029900
2024-12-30,3.559999942779541,3.6700000762939453,3.5199999809265137,3.640000104904175,7553900
2024-12-31,3.6600000858306885,3.690000057220459,3.5299999713897705,3.5299999713897705,6600500
2025-01-02,4.0,4.019999980926514,3.75,3.75,9275800
2025-01-03,3.880000114440918,4.050000190734863,3.859999895095825,4.03000020980835,6282100
2025-01-06,3.8499999046325684,3.990000009536743,3.799999952316284,3.940000057220459,7012200
2025-01-07,3.9100000858306885,4.099999904632568,3.859999895095825,3.950000047683716,5695100
2025-01-08,3.5299999713897705,3.9000000953674316,3.450000047683716,3.859999895095825,12232300
2025-01-10,3.549999952316284,3.7699999809265137,3.5299999713897705,3.5999999046325684,6799500
2025-01-13,3.369999885559082,3.4700000286102295,3.3499999046325684,3.450000047683716,7883900
2025-01-14,3.5799999237060547,3.6600000858306885,3.4200000762939453,3.440000057220459,9446800
2025-01-15,3.549999952316284,3.7200000286102295,3.4800000190734863,3.690000057220459,8145600
2025-01-16,3.490000009536743,3.690000057220459,3.490000009536743,3.5999999046325684,7812400
2025-01-17,3.509999990463257,3.5999999046325684,3.369999885559082,3.450000047683716,8238500
2025-01-21,3.619999885559082,3.700000047683716,3.549999952316284,3.559999942779541,8516900
2025-01-22,3.569999933242798,3.6700000762939453,3.5,3.619999885559082,5824000
2025-01-23,3.5799999237060547,3.630000114440918,3.5,3.509999990463257,5911500
2025-01-24,3.6700000762939453,3.859999895095825,3.640000104904175,3.700000047683716,8443100
2025-01-27,3.430000066757202,3.569999933242798,3.380000114440918,3.5399999618530273,12663900
2025-01-28,3.609999895095825,3.6600000858306885,3.4100000858306885,3.4600000381469727,9380000
2025-01-29,3.7300000190734863,3.759999990463257,3.5999999046325684,3.619999885559082,10669400
2025-01-30,4.039999961853027,4.150000095367432,3.880000114440918,3.9000000953674316,11228000
2025-01-31,3.950000047683716,4.090000152587891,3.9100000858306885,4.079999923706055,11576400
2025-02-03,3.950000047683716,4.070000171661377,3.869999885559082,3.9200000762939453,11419900
2025-02-04,4.059999942779541,4.099999904632568,3.9200000762939453,4.0,14208700
2025-02-05,4.150000095367432,4.269999980926514,4.090000152587891,4.110000133514404,10705000
2025-02-06,4.090000152587891,4.139999866485596,4.010000228881836,4.119999885559082,5880500
2025-02-07,3.9200000762939453,4.21999979019165,3.9200000762939453,4.139999866485596,8423000
2025-02-10,4.070000171661377,4.170000076293945,3.9700000286102295,4.079999923706055,9713500
2025-02-11,3.930000066757202,4.070000171661377,3.930000066757202,4.010000228881836,8436600
2025-02-12,4.150000095367432,4.199999809265137,3.930000066757202,3.950000047683716,8604300
2025-02-13,4.190000057220459,4.230000019073486,4.059999942779541,4.159999847412109,5847300
2025-02-14,4.039999961853027,4.409999847412109,4.019999980926514,4.380000114440918,12731400
2025-02-18,4.079999923706055,4.159999847412109,4.039999961853027,4.110000133514404,7181400
2025-02-19,3.950000047683716,4.059999942779541,3.9000000953674316,4.010000228881836,6576100
2025-02-20,4.170000076293945,4.21999979019165,3.940000057220459,3.940000057220459,7810200
2025-02-21,3.8399999141693115,4.119999885559082,3.819999933242798,4.110000133514404,13843000
2025-02-24,3.8299999237060547,3.880000114440918,3.700000047683716,3.880000114440918,7812300
2025-02-25,3.680000066757202,3.7899999618530273,3.559999942779541,3.759999990463257,11772100
2025-02-26,3.930000066757202,4.03000020980835,3.700000047683716,3.7200000286102295,16781500
2025-02-27,3.640000104904175,3.9000000953674316,3.630000114440918,3.859999895095825,12020100
2025-02-28,3.6700000762939453,3.700000047683716,3.5,3.549999952316284,15481400
2025-03-03,3.5999999046325684,3.880000114440918,3.5899999141693115,3.7899999618530273,9413600
2025-03-04,3.609999895095825,3.700000047683716,3.450000047683716,3.5999999046325684,8986300
2025-03-05,4.019999980926514,4.019999980926514,3.640000104904175,3.6500000953674316,8829200
2025-03-06,3.9600000381469727,4.090000152587891,3.9200000762939453,3.940000057220459,6866500
2025-03-07,3.9800000190734863,4.119999885559082,3.8299999237060547,3.9700000286102295,5808500
2025-03-10,3.640000104904175,3.930000066757202,3.5899999141693115,3.9100000858306885,6868400
2025-03-11,4.519999980926514,4.550000190734863,3.799999952316284,3.799999952316284,16240200
2025-03-12,4.639999866485596,4.889999866485596,4.510000228881836,4.519999980926514,18318100
2025-03-13,4.699999809265137,4.800000190734863,4.559999942779541,4.679999828338623,12000100
2025-03-14,4.71999979019165,4.829999923706055,4.610000133514404,4.800000190734863,6883300
2025-03-17,4.800000190734863,4.820000171661377,4.639999866485596,4.71999979019165,8524200
2025-03-18,4.920000076293945,5.130000114440918,4.829999923706055,4.940000057220459,13603900
2025-03-19,4.920000076293945,5.019999980926514,4.75,4.900000095367432,11919900
2025-03-20,4.840000152587891,5.0,4.710000038146973,4.75,8838100
2025-03-21,4.659999847412109,4.800000190734863,4.610000133514404,4.739999771118164,8587400
2025-03-24,4.650000095367432,4.760000228881836,4.579999923706055,4.71999979019165,5244700
